Agency,Name,Position,Remuneration,Expenses,Year,Sector
Provincial Health Services Authority (PHSA),"Ahsan, Muhammad",,86499,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ahuja, Jagvinder K.",,92610,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aiken, Ciaran Thomas",,93726,453,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aimar, Karen",,110948,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ajibike, Kehinde",,88901,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Akers, Toni",,92468,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Akhavien, Azarm",,88876,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Akinseye, Omolabake Olasumbo",,77153,650,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Akinyemi, Morenike",,97929,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Al-Baghdadi, Jafar",,79480,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Al-Mosavi, Andriy",,86808,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Al-Qishawi, Hiba",,88299,146,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Al-Rawahi, Ghada",,389013,7993,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alabazo, Lesley Ann",,80918,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aladi, Jude Ikechukwu",,153000,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Albersheim, Susan G.",,247878,8046,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alberts, Paul Glen",,89144,42,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alden, Colin M.C.",,125761,564,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alden, Tina Marguerita",,100704,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alderman, Emily",,88523,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aldoff, Nancy",,91863,4760,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alex, Deepu",,324799,13493,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Abraham A.",,374722,4442,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Christine",,95533,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Jordy-Lee",,101797,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Kevin William",,81463,32,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Rachel",,85632,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alexander, Robyn",,124824,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alfaraj, Fatimah",,381104,7591,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alfaro, Leslie Ann S.",,93195,884,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ali Akbarli, Nasim",,85868,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ali, Nafisa",,105949,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ali, Zain",,82341,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alibutud, Maria Fe",,84927,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alikhan, Rouzbeh",,94067,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alimenti, Ariane",,131265,1981,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alinea, Douglas",,111682,713,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alisheva, Antonina",,78819,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"All, David",,81520,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allaire, Jeniffer",,82507,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allan, Emma",,87382,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allan, Lauren",,85464,194,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allan, Nathan E",,140325,593,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allard, Megan Gisela",,94006,650,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allemann, Heidi",,101951,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allen, Jackie E",,137255,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allen, Michael S.",,75669,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allen, Montana",,87084,28,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allen, Tracey",,85714,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allen, Willow",,77123,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Allison, Jeffrey",,79912,100,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ally, Adrian",,82855,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Almos, Attila",,111045,882,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Almost, Cathy",,75823,2622,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alonge, Claribel",,104757,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alonso Prieto, Esther",,79662,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alqurashi, Shatha Salem N.",,386677,8614,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Altman, Arliss",,76333,33,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alvarez, Kathryn Margaret",,84626,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alvarez, Maria J.",,80770,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Alward, Danial Bryon",,93071,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amancio, Irvin James Convite",,91863,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amano, Erlyn",,118655,959,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ambrose, Case Robert",,84016,6076,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ambrosio, Shirley",,77861,565,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ambrosio, Vanessa",,85393,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ames, Sara",,97211,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amigable, Virgilio",,80624,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ammundsen, Heidi Rene",,84715,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amores, Maria Teresa",,77137,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amos, Derek Tyner",,77390,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Amos, Heather",,108455,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"An, John",,88268,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anas, Stevan Robert",,92002,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andaya, Farah",,89927,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andersen, Nathan Daniel",,94314,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Anita M.",,79523,279,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Brian",,87754,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Bruce",,76945,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Carol Anne",,87475,181,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Chris",,104892,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Donella",,173907,2719,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Glenn",,98064,44,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Helen",,396341,449,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Jamieson Warren",,91319,323,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Jennifer",,85097,177,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Karen Dora-Louise",,82226,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Karin",,100737,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Kelly-Ann Carol",,87594,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Krystal",,81929,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Linda",,89432,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Samuel",,92425,1006,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anderson, Tim James",,78092,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andrade, Naomi",,98581,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andreola, Montana",,84360,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andrew, Jason Walker",,95016,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andrews, Keith Vincent Kenneth",,86269,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Andrews, Taryn",,91973,51,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Androsoff, Marla",,109825,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ang, Anthony",,93722,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Angell, Kathleen",,90735,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anjomani, Zahra",,109863,1402,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anjum, Muhammad Ramzan",,76266,1813,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anker, Erin",,88117,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anson, Shelagh",,268060,13057,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anthony, Sandra",,87751,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Antic, Dejan",,85671,60,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Antonopoulos, Nick",,106377,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Antrim, Anne",,198479,10984,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anyanwu, Chidi Ambrose",,107737,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anzivino, Ciro",,110830,1917,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Anzures, Mary Grace",,90937,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aoyama, Allan",,150695,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Apan, Paul",,78238,1169,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Appeldoorn, Cameron James",,92400,10,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Apple, Nancy M.",,98759,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Appleby, Charlene",,124927,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Appleby, David",,106114,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Appleton, Denise",,107776,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aquino Parsons, Christina Frances",,484109,3668,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aquino, Norbert",,85993,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arai, Steven",,96218,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arase, Brenda Kim",,118377,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Araujo, Cynthia",,181414,806,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arcaina, Dennis",,154226,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Archambault, Samuel",,111732,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Archer, Joanne L.",,102359,3538,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Archer, Matthew John",,81550,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arciaga, Valerio Pulmano",,103566,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arcilla, Ramon P.",,126417,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arden, Brian",,79984,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arend, Robert Stephen",,91638,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arimura, Eriko",,121719,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arishenkoff, Cheri",,97911,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arkles, Jillian",,118868,2043,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arkwright, Philip James",,98009,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Armada, Jennifer",,104027,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Armour, Richard David",,98495,1340,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Armstrong, Barbara M.",,106312,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Armstrong, Kyle Greg James",,111097,1280,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnason, Christie",,77818,193,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnason, Karen M.",,102693,667,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnold, Caroline E.",,88778,347,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnold, Gary",,88530,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnold, Jason",,129126,333,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnold, Renata",,88238,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arnott, Megan",,113442,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arora, Tania",,95143,841,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arqueza, Jaime Sze",,88739,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arrington, Denise",,162054,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arsenault, John",,130970,254,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arsenault, Sacha",,132533,1077,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arteaga Bernal, Elsa",,81874,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arthur, Cathy L.",,78864,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arthur, Judi",,83056,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Arumugam, Gnanalaksmi",,83023,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Asahina, Janine",,90641,404,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Asgari Pour, Shermineh",,104819,22,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ash, Lillian Leone",,108831,724,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ashford, Lynne Ellen",,97172,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Asif, Tehmina",,234022,19952,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Asrat, Mary-Jill H.",,87878,207,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Athies, Mitchell",,75510,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Athwal, Karen",,105017,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atkar-Khattra, Sukhinder",,90667,2549,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atkinson, Jacqueline C.",,93008,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atkinson, Jenna Moyra",,81524,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atkinson, Louanna",,120311,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atkinson, Robert",,109577,282,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Attwell, Andrew",,381066,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atwal, Parmveer",,125051,4700,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atwal, Rupinder",,94189,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Atwill, Veronica",,81715,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au-Yeung, Christine",,124639,6520,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au-Yeung, Conleth",,110991,65,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au, Adelyn",,80888,3481,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au, Edmond Wai Fung",,103644,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au, Nicholas H.",,374444,8991,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au, Simon Kin Ming",,84703,899,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Au, Stephanie",,104207,1846,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aubie, Michael",,111847,677,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aujla, Jasbinder K.",,78225,608,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aujla, Jasman Singh",,132435,1662,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aujla, Manjinder",,91220,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aujla, Sabriena",,126363,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aujlay, Anand P.",,87012,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Auk, Brian",,131724,31,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Austin, Caren",,146380,3227,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Austin, Celina",,82241,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Austin, Kaylee Marie",,89706,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Austin, Kristina",,80688,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Autio, Heather",,107133,247,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avancena, Isabel",,76475,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avey, Danea",,102708,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avigdor, Jana Maureen",,91223,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avila, Gabriel Dapalma",,111233,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avila, Kaitlin",,84835,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avinashi, Vishal",,303993,9725,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Avis, Lillian M.",,106500,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Awotwi-Pratt, Joseph B.",,174544,584,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Axenov, Andrei",,150140,1580,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ayakar, Komathi G.",,91665,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ayin, Suzanne",,98291,318,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Aylward, Dale",,87774,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ayson-Banico, Michelle Marie",,101542,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Azana, Robert",,90134,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Azar, Stephanie",,95681,859,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Azhar, Naved",,78789,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Azote, Sylvia",,84002,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baadjes, Bjorn",,283151,5987,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baart, Amanda Louise",,94994,22,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Babayeva, Ganna",,79104,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Babic, Nikolina",,79202,1234,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Babiuk, David",,105737,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bacabac, Gemma",,78787,88,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bacheldor, Darryl",,91935,1146,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bachmeier, Kristina",,83360,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bachmeier, Robert",,79715,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Backeberg, Jennifer",,82703,2266,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Backlin, Andrea",,85991,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bacsa, Agnes Teodora",,133451,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badcock, Brandon Rody",,93077,115,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badcock, Bryan John",,78685,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badillo, Raquel Alejandra",,80251,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badminton, Dean",,132043,885,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badragan, Genoveva",,90100,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badragan, Iulian",,168251,2244,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Badry, Nadine",,91064,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baerg, Barbara",,88976,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baertl, Haley",,81378,4900,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bagri, Harpreet Singh",,83723,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bagshawe, Teresa",,104360,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bahia, Sukhvinder",,101517,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bahr, Kevin",,82601,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bahr, Rebekah",,82587,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bai, He (Heather)",,82866,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bai, Jie",,79950,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailey, Lance",,89576,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailey, Lorrie Ann",,100227,76,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailey, Wade",,179876,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailie, Brittany Amber-Lee",,90281,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailie, Kiera Maeghan",,95873,343,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baillargeon, Angela",,86526,11323,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bailly-Vignola-Edwards, Cloe",,106762,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bainbridge, Jane",,120465,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Baljit Kaur",,96683,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Kamal K.",,88732,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Mandeep K.",,100793,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Onkar Singh",,80650,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Paramjot",,279735,3845,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Rajinder Kaur",,121659,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Ravinder K.",,103783,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Shaminder",,78205,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Shan Steven Singh",,94454,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bains, Surinder",,115212,2484,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baird, Laurie A.",,90227,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baji, Anusha",,78789,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bajno, Lydia",,426055,9534,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bajwa, Ramanpreet",,81253,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Bobbi",,79117,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Danielle N.",,108968,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Erin May Eileen",,118360,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Jenna Kathryn",,109867,3030,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Jennifer",,75543,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Sarah Pettit",,211588,5382,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baker, Vikki",,87383,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bakos, Brendan",,83541,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bal, Harmit",,78256,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balaban, Vlado",,115597,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balamiento, Janine",,102244,2405,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balasundaram, Miruna-Lini",,100594,634,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balasuriya, Sajeewani",,80988,96,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balayewich, Cindy M.",,88909,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balazova, Magdalena",,84378,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balbaira, Dean",,100710,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balbirnie, Andrew",,108013,40,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balfour, Joseph Francis",,114032,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balkwill, Susan",,364607,8207,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Balla, Gentiana",,128892,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ballard, Chad Leroy",,102952,386,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ballard, Janelle",,77033,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bally, Marcel B.",,262764,1336,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baluyot, Leo Martin",,80943,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baluyut Cabral, Joanna",,77523,29,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bamford, Dianne",,87709,23,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bang, Andrew",,321379,1619,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bangham, Tanni Debora",,81691,121,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Banipal, Harsimrat Kaur",,81588,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bannerman, Tyler James",,86843,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Banser, Selena",,77246,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barakauskas, Vilte",,188211,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baranowski, Leon Thomas",,124930,581,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barber, Heidi",,85429,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barber, Ryanne",,95857,660,2020/2021,Health authorities
