Agency,Name,Position,Remuneration,Expenses,Year,Sector
Vancouver school district,"Mah, Erica",Psychologist  Elem,102011,1409,2020/2021,School districts
Vancouver school district,"Lacoumentas, Nektaria",Teacher Secondary,102109,0,2020/2021,School districts
Vancouver school district,"Demers, Guy",Teacher  Secondary,102227,0,2020/2021,School districts
Vancouver school district,"Radic, Jelena",Teacher Secondary,102233,126,2020/2021,School districts
Vancouver school district,"Ali, Seema",Teacher Secondary,102233,0,2020/2021,School districts
Vancouver school district,"Pacheco, Lisa",Teacher  Secondary,102263,0,2020/2021,School districts
Vancouver school district,"Tatomir, Ksena",Teacher Secondary,102341,35,2020/2021,School districts
Vancouver school district,"Ng, Barbara",Special Education  Sec,102427,0,2020/2021,School districts
Vancouver school district,"Carmichael, Mark",Teacher  Secondary,102434,0,2020/2021,School districts
Vancouver school district,"Wong, Gina",Teacher Elementary,102448,776,2020/2021,School districts
Vancouver school district,"Reed, Karen",Teacher Secondary,102518,0,2020/2021,School districts
Vancouver school district,"Sandhu, Nirmaljeet",Teacher  Secondary,102832,437,2020/2021,School districts
Vancouver school district,"Mark, Jason",Teacher Secondary,102935,0,2020/2021,School districts
Vancouver school district,"Sutherland, Joanne",Teacher  Elementary,102976,0,2020/2021,School districts
Vancouver school district,"Cancar, Miya",Teacher Secondary,103188,100,2020/2021,School districts
Vancouver school district,"Mann, Albert",Teacher Secondary,103310,0,2020/2021,School districts
Vancouver school district,"Stewart Hunter, Ann",Consultant ESL  Sec,103375,97,2020/2021,School districts
Vancouver school district,"Watanabe, Elizabeth",Teacher Secondary,103813,99,2020/2021,School districts
Vancouver school district,"Homg, Stella",Teacher Secondary,103829,0,2020/2021,School districts
Vancouver school district,"Reid, Candace",SupervisorPayroll,103888,0,2020/2021,School districts
Vancouver school district,"Rozitis, Christopher",Distance Education  Sec,104139,0,2020/2021,School districts
Vancouver school district,"O'Sullivan, Kathleen",Elementary  Admin On Call,104173,0,2020/2021,School districts
Vancouver school district,"Stangeland, Rhonda",CoordinatorCareer Programs,104297,400,2020/2021,School districts
Vancouver school district,"Marwaha, Amaritpal",Elementary  VicePrincipal,104351,0,2020/2021,School districts
Vancouver school district,"Sheldan, Dory",Teacher Secondary,104386,0,2020/2021,School districts
Vancouver school district,"Johnson, David",Teacher  Elementary,104390,0,2020/2021,School districts
Vancouver school district,"Cho, David",Teacher  Secondary,104529,85,2020/2021,School districts
Vancouver school district,"Hsu, Chiang",Teacher  Secondary,104549,0,2020/2021,School districts
Vancouver school district,"Winn, Miranda",Area Case Manager,104742,35,2020/2021,School districts
Vancouver school district,"Reid, Alyssa",Teacher Secondary,104791,0,2020/2021,School districts
Vancouver school district,"Stevenson, Jennifer",Teacher  Secondary,105115,0,2020/2021,School districts
Vancouver school district,"Matthews, Sarah",Teacher Secondary,105166,100,2020/2021,School districts
Vancouver school district,"Fisher, Andrea",ManagerCommunications,105336,1848,2020/2021,School districts
Vancouver school district,"Thornton, Carol",Provl Resource Program Sec,105580,39,2020/2021,School districts
Vancouver school district,"Liu, Minnie",Teacher Secondary,105622,50,2020/2021,School districts
Vancouver school district,"Mysuria, Nidhi",Teacher  Secondary,105622,50,2020/2021,School districts
Vancouver school district,"Stephenson, Bruce",Teacher  Secondary,105622,40,2020/2021,School districts
Vancouver school district,"Makarenko, Serge",Teacher Secondary,105622,0,2020/2021,School districts
Vancouver school district,"Pao, Ernest",Teacher Secondary,105622,0,2020/2021,School districts
Vancouver school district,"Waight, Noriko",Teacher Secondary,105622,0,2020/2021,School districts
Vancouver school district,"Wang, Terence",Teacher Secondary,105622,0,2020/2021,School districts
Vancouver school district,"Kvist, Brenda",Transition  Teacher Sec,105651,75,2020/2021,School districts
Vancouver school district,"Pao, Alice",Teacher Secondary,105651,0,2020/2021,School districts
Vancouver school district,"Mah, Suzie",Distance Education  Sec,105747,0,2020/2021,School districts
Vancouver school district,"Kaur, Ravinder",Teacher Secondary,105779,0,2020/2021,School districts
Vancouver school district,"Dowie, Brenda",Secondary  VicePrincipal,105796,0,2020/2021,School districts
Vancouver school district,"Demiris, Soultana",Senior AdvisorRecruitment,105801,0,2020/2021,School districts
Vancouver school district,"Coughlan, Liam",SupervisorMaintenance,105852,75,2020/2021,School districts
Vancouver school district,"Wai, Natalie",Teacher Secondary,106444,672,2020/2021,School districts
Vancouver school district,"Lee, Tony",Teacher Secondary,106444,75,2020/2021,School districts
Vancouver school district,"Mckeen, Scott",Teacher Secondary,106444,0,2020/2021,School districts
Vancouver school district,"Healy, Sean",ManagerIT Service Delivery,106456,1481,2020/2021,School districts
Vancouver school district,"Rattray, Adam",Set BC Provincial  Sec,106469,0,2020/2021,School districts
Vancouver school district,"Mccarron, Janet",Teacher Secondary,106601,0,2020/2021,School districts
Vancouver school district,"Miflores, Oscar",SupervisorOperations,107074,892,2020/2021,School districts
Vancouver school district,"Forgeron, Terrance",SupervisorMaintenance,107789,120,2020/2021,School districts
Vancouver school district,"Van lersel, Nicholas",Teacher Secondary,107853,0,2020/2021,School districts
Vancouver school district,"Scorda, Sammy",Teacher Secondary,108025,40,2020/2021,School districts
Vancouver school district,"Noble, Tanya",Teacher Secondary,108025,0,2020/2021,School districts
Vancouver school district,"Stanway, Terrence",Teacher  Secondary,108156,0,2020/2021,School districts
Vancouver school district,"Truong, Lara",IEStudent  Support Coordinator,108157,0,2020/2021,School districts
Vancouver school district,"Carruthers, Matthew",Teacher Elementary,108179,0,2020/2021,School districts
Vancouver school district,"Jackson, Larissa",Psychologist  Elem,108198,1264,2020/2021,School districts
Vancouver school district,"Steinmann, Stanley",ManagerSACY,108399,0,2020/2021,School districts
Vancouver school district,"Byrne, Meghan",Teacher Secondary,108457,631,2020/2021,School districts
Vancouver school district,"Silvestre, Jose",Teacher Secondary,108530,0,2020/2021,School districts
Vancouver school district,"Emeno, Donna",Elementary  Admin On Call,108749,0,2020/2021,School districts
Vancouver school district,"Higgs, Zoe",Teacher Secondary,108877,145,2020/2021,School districts
Vancouver school district,"Nuij, Peter",Director of Human Resources,108959,653,2020/2021,School districts
Vancouver school district,"Kirkwood, Kyle",AE Instructor Structured Cours,109200,0,2020/2021,School districts
Vancouver school district,"Campbell, Sandra",Psychologist Elem,109213,735,2020/2021,School districts
Vancouver school district,"Brett, Allison",Teacher Secondary,109486,20,2020/2021,School districts
Vancouver school district,"Lai, Daniel",Teacher  Secondary,109628,0,2020/2021,School districts
Vancouver school district,"Hui, Persis",Secondary  VicePrincipal,109680,0,2020/2021,School districts
Vancouver school district,"Goolieff, Treen a",Teacher Secondary,109738,0,2020/2021,School districts
Vancouver school district,"Sardinha, Daniel",Teacher  Secondary,109792,90,2020/2021,School districts
Vancouver school district,"Vastardis, Michael",Distance Education  Sec,109953,0,2020/2021,School districts
Vancouver school district,"Markus, Laz",ManagerInfrastructure and Ops,110081,0,2020/2021,School districts
Vancouver school district,"Kwan, Michael",Teacher Secondary,110153,0,2020/2021,School districts
Vancouver school district,"Burke, Shannon",Elementary  VicePrincipal,110491,0,2020/2021,School districts
Vancouver school district,"Coughlan, Kamala",Elementary  VicePrincipal,110570,121,2020/2021,School districts
Vancouver school district,"Burma, Amber",Elementary  VicePrincipal,110570,0,2020/2021,School districts
Vancouver school district,"Ramamonjisoa, Cynthia",Elementary  VicePrincipal,110570,0,2020/2021,School districts
Vancouver school district,"Dickie, Colleen",ManagerEarly  Learning,110660,45,2020/2021,School districts
Vancouver school district,"Vogel, Matthew",Learning Services ManagerATBC,110729,0,2020/2021,School districts
Vancouver school district,"Gruft, Geraldine",Elementary  VicePrincipal,110763,965,2020/2021,School districts
Vancouver school district,"Mcnicol, Kateryna",Elementary  VicePrincipal,110763,0,2020/2021,School districts
Vancouver school district,"Routledge, Debra",Elementary  VicePrincipal,110763,0,2020/2021,School districts
Vancouver school district,"Lancaster, Margaret",Elementary  VicePrincipal,110777,0,2020/2021,School districts
Vancouver school district,"An, Paul",Elementary  VicePrincipal,110786,0,2020/2021,School districts
Vancouver school district,"Wu, ChienRen",ManagerSWIS Workers,110798,141,2020/2021,School districts
Vancouver school district,"Ashley, Robert",Senior ManagerProject  Office,110827,1028,2020/2021,School districts
Vancouver school district,"Norman, Denise",Teacher Secondary,111095,0,2020/2021,School districts
Vancouver school district,"Sunner, Kuljit",Elementary  VicePrincipal,111236,0,2020/2021,School districts
Vancouver school district,"Stassinopoulos, Jim",Distance Education   Sec,111241,0,2020/2021,School districts
Vancouver school district,"Sveistrup, Stacey",Elementary  VicePrincipal,111310,10,2020/2021,School districts
Vancouver school district,"Leung, Cecilia",Financial SupCapital  Projects,111311,1559,2020/2021,School districts
Vancouver school district,"Wong, Darryl",Teacher Secondary,111480,329,2020/2021,School districts
Vancouver school district,"Greenhalgh, Andrea",Elementary  VicePrincipal,111503,0,2020/2021,School districts
Vancouver school district,"Monrad, Melanie",Elementary  VicePrincipal,111543,10,2020/2021,School districts
Vancouver school district,"Cormack, Mark",Elementary VicePrincipal,111543,0,2020/2021,School districts
Vancouver school district,"Miller, Bryan",MangerConstruction,111647,10,2020/2021,School districts
Vancouver school district,"Politylo, lhor",Senior ManagerMaint & Constr,112034,230,2020/2021,School districts
Vancouver school district,"Haley, Allan",AE Instructor Structured Cours,112181,0,2020/2021,School districts
Vancouver school district,"Chen, Bell",Distance Education  Sec,112199,0,2020/2021,School districts
Vancouver school district,"Pelletier, Jacques",Teacher Secondary,112199,0,2020/2021,School districts
Vancouver school district,"Buis, Kenneth",AE Instructor Structured  Cours,112220,0,2020/2021,School districts
Vancouver school district,"Bercic, Thomas",Distance Education  Sec,112325,0,2020/2021,School districts
Vancouver school district,"Qi, Lijuan",Distance Education  Sec,112357,0,2020/2021,School districts
Vancouver school district,"Parmar, Jatinder",AE Instructor Structured  Cours,112703,0,2020/2021,School districts
Vancouver school district,"Macer, Christine",ManagerCommunity School Teams,112958,0,2020/2021,School districts
Vancouver school district,"Francom, Stewart",Teacher Secondary,113497,0,2020/2021,School districts
Vancouver school district,"Grier, Kent",ManagerProject Office,113596,1037,2020/2021,School districts
Vancouver school district,"Chong, Joyce",Elementary  VicePrincipal,113598,0,2020/2021,School districts
Vancouver school district,"Derban, Elyssa",Elementary VicePrincipal,113699,15,2020/2021,School districts
Vancouver school district,"Stewart, Angela",Elementary  VicePrincipal,113699,0,2020/2021,School districts
Vancouver school district,"Kwon, Anthony",SupervisorMaterial Services,113753,0,2020/2021,School districts
Vancouver school district,"Dent, Susan",Elementary VicePrincipal,113858,0,2020/2021,School districts
Vancouver school district,"Maggiolo, Dominic",Elementary  VicePrincipal,113939,0,2020/2021,School districts
Vancouver school district,"Pathyil, Lisa",Elementary  VicePrincipal,113939,0,2020/2021,School districts
Vancouver school district,"Seto, Melissa",Teacher Elementary,114056,100,2020/2021,School districts
Vancouver school district,"Vosahlo, Regina",Elementary VicePrincipal ,114439,,2020/2021,School districts
Vancouver school district,"Chiang, Musica",Student Info System Specialist,114439,0,2020/2021,School districts
Vancouver school district,"Edge, Richard",Secondary  VicePrincipal,114508,750,2020/2021,School districts
Vancouver school district,"Singh, Michael",Elementary  VicePrincipal,114640,0,2020/2021,School districts
Vancouver school district,"McAlister, Sarah",Elementary  VicePrincipal,114662,0,2020/2021,School districts
Vancouver school district,"Bemister, Jesse",Elementary  VicePrincipal,114679,0,2020/2021,School districts
Vancouver school district,"Toews, Bradley",Elementary  VicePrincipal,114679,0,2020/2021,School districts
Vancouver school district,"VanWyck, Tamara",Elementary VicePrincipal,115009,0,2020/2021,School districts
Vancouver school district,"Saksman, Natalia",ManagerProject Office,115201,255,2020/2021,School districts
Vancouver school district,"Embree, James",Elementary  VicePrincipal,115228,0,2020/2021,School districts
Vancouver school district,"Thomas, Stephen",SupervisorMaintenance,116464,120,2020/2021,School districts
Vancouver school district,"Blake, Karen",Secondary VicePrincipal,116826,234,2020/2021,School districts
Vancouver school district,"Brown, Jesse",Elementary  VicePrincipal,116826,0,2020/2021,School districts
Vancouver school district,"Baker, Lorraine",Elementary VicePrincipal,116948,0,2020/2021,School districts
Vancouver school district,"Francisco, Gilberto",SupervisorOperations,116955,,2020/2021,School districts
Vancouver school district,"Bonvillain, Lynda",District Vice Principal,117031,0,2020/2021,School districts
Vancouver school district,"Clark, Denise",Secondary VicePrincipal,117031,0,2020/2021,School districts
Vancouver school district,"Romano, Antonio",Elementary VicePrincipal,117031,0,2020/2021,School districts
Vancouver school district,"Vieira, Sharon",Elementary VicePrincipal,117031,0,2020/2021,School districts
Vancouver school district,"Watt, Hilary",Secondary  VicePrincipal,117031,0,2020/2021,School districts
Vancouver school district,"Douglas, Cheryl",ManagerRecruitment&Retention,117310,0,2020/2021,School districts
Vancouver school district,"Karacabeyli, Saniye",ManagerProject Office,117556,1101,2020/2021,School districts
Vancouver school district,"Cacchioni, David",Secondary VicePrincipal,117700,0,2020/2021,School districts
Vancouver school district,"Bartlett, Steven",Teacher Elementary,118205,0,2020/2021,School districts
Vancouver school district,"Farias, John",ManagerOperations,118429,759,2020/2021,School districts
Vancouver school district,"Morita, David",AE VicePrincipal,118809,0,2020/2021,School districts
Vancouver school district,"Doyle, Tony",ManagerInformation Systems,119111,0,2020/2021,School districts
Vancouver school district,"Alexander, Stacey",ManagerLabour Relations,119153,29,2020/2021,School districts
Vancouver school district,"Alderman, Christopher",ManagerStaffing,119153,0,2020/2021,School districts
Vancouver school district,"Woo, Diane",HR Business Specialist,119835,0,2020/2021,School districts
Vancouver school district,"Tuerlings, Adam",Secondary  VicePrincipal,119954,0,2020/2021,School districts
Vancouver school district,"Stanger, James",Director of InstructionSS,119970,128,2020/2021,School districts
Vancouver school district,"Phillips, Diane",Secondary  VicePrincipal,120003,77,2020/2021,School districts
Vancouver school district,"Fullerton, Ryan",Secondary  VicePrincipal,120049,0,2020/2021,School districts
Vancouver school district,"Nicks, John",Secondary  VicePrincipal,120122,0,2020/2021,School districts
Vancouver school district,"Ambrose, Dale",Secondary  VicePrincipal,120165,0,2020/2021,School districts
Vancouver school district,"Egilsson, Kelly",Secondary  VicePrincipal,120165,0,2020/2021,School districts
Vancouver school district,"Macmillan, Phoebe",Secondary  VicePrincipal,120165,0,2020/2021,School districts
Vancouver school district,"Myring, Thomas",Secondary  VicePrincipal,120207,0,2020/2021,School districts
Vancouver school district,"Sehmbi, Jill",Secondary  VicePrincipal,120207,0,2020/2021,School districts
Vancouver school district,"Steele, Sharlene",Elementary  Principal,120404,273,2020/2021,School districts
Vancouver school district,"Leung, Iris",ManagerInternational Business,120467,0,2020/2021,School districts
Vancouver school district,"Kinnon, Corrine",Secondary VicePrincipal,120532,234,2020/2021,School districts
Vancouver school district,"Brisebois, Laurent",Elementary  Principal,120689,0,2020/2021,School districts
Vancouver school district,"Kauldher, Sangeeta",Secondary  VicePrincipal,120947,234,2020/2021,School districts
Vancouver school district,"Morishita, Brandon",Elementary  Principal,121123,0,2020/2021,School districts
Vancouver school district,"Spence, Jeffrey",Dist PrincLeaming & InfoTech,121387,0,2020/2021,School districts
Vancouver school district,"Turner, Janet",Senior ManagerCAYA,121632,927,2020/2021,School districts
Vancouver school district,"Kuchmistrz, Janek",AE Instructor,121892,0,2020/2021,School districts
Vancouver school district,"Snyder, Steven",ManagerProject Office,122091,377,2020/2021,School districts
Vancouver school district,"Rondestvedt, Sonja",Elementary  Principal,122588,234,2020/2021,School districts
Vancouver school district,"Hurst, Sherry",District Vice Principal SET BC,122934,0,2020/2021,School districts
Vancouver school district,"Humphries, Andrew",Secondary  VicePrincipal,122948,0,2020/2021,School districts
Vancouver school district,"Mah, Sue",Comp and Benefits Specialist,122987,0,2020/2021,School districts
Vancouver school district,"Hughes, Darlene",Secondary  VicePrincipal,123034,0,2020/2021,School districts
Vancouver school district,"Williams, Hollie",AE Principal,123038,0,2020/2021,School districts
Vancouver school district,"Gock, Darren",Secondary  VicePrincipal,123083,265,2020/2021,School districts
Vancouver school district,"Despotakis, Nick",Secondary  VicePrincipal,123083,0,2020/2021,School districts
Vancouver school district,"Thomson, Katrina",Secondary VicePrincipal,123083,0,2020/2021,School districts
Vancouver school district,"Wood, Michelle",Secondary  VicePrincipal,123104,402,2020/2021,School districts
Vancouver school district,"Ediger, Krista",Secondary  VicePrincipal,123167,1047,2020/2021,School districts
Vancouver school district,"Handscomb, Kerry",Secondary  VicePrincipal,123255,10,2020/2021,School districts
Vancouver school district,"Mar, Gregory",Secondary  VicePrincipal,123255,0,2020/2021,School districts
Vancouver school district,"Soong, Bernard",Secondary  VicePrincipal,123298,234,2020/2021,School districts
Vancouver school district,"Bach, David",Secondary VicePrincipal,123298,0,2020/2021,School districts
Vancouver school district,"Blair, Sonia",Secondary VicePrincipal,123298,0,2020/2021,School districts
Vancouver school district,"Legg, Patricia",Secondary  VicePrincipal,123298,0,2020/2021,School districts
Vancouver school district,"Tsui, Germaine",Secondary  VicePrincipal,123298,0,2020/2021,School districts
Vancouver school district,"Pante, Celeste",Secondary  VicePrincipal,123342,234,2020/2021,School districts
Vancouver school district,"Godfrey, Paul",Secondary  VicePrincipal,123342,0,2020/2021,School districts
Vancouver school district,"Gill, Iqbal",Vice PrincStudent  School Serv,123471,0,2020/2021,School districts
Vancouver school district,"Vulgaris, Mike",Secondary VicePrincipal,123545,0,2020/2021,School districts
Vancouver school district,"Sandri, Doris",Secondary  VicePrincipal,123976,0,2020/2021,School districts
Vancouver school district,"Smith, Mariette",Elementary Principal,125037,0,2020/2021,School districts
Vancouver school district,"Lamb, Janine",Elementary  Principal,125081,344,2020/2021,School districts
Vancouver school district,"Lee, Pui Shan",Comp and Benefits Specialist,125505,0,2020/2021,School districts
Vancouver school district,"Bourque, Nancy",Elementary  Principal,125757,0,2020/2021,School districts
Vancouver school district,"Beatch, Patricia",ManagerEmployee Wellness,125832,506,2020/2021,School districts
Vancouver school district,"Webber, Jason",Elementary Principal,125865,0,2020/2021,School districts
Vancouver school district,"Polzin, Suzanne",Elementary  Principal,125910,785,2020/2021,School districts
Vancouver school district,"Duong, John",ManagerMaintenance,125969,459,2020/2021,School districts
Vancouver school district,"Stewardson, Adrienne",Elementary  Principal,126064,836,2020/2021,School districts
Vancouver school district,"Edwards, Vincent",Elementary  Principal,126264,0,2020/2021,School districts
Vancouver school district,"Recsky, Bryce",Elementary  Principal,126282,785,2020/2021,School districts
Vancouver school district,"Gagnon, Eve",Elementary  Principal,126308,0,2020/2021,School districts
Vancouver school district,"Smith, Teena",Elementary  Principal,126308,0,2020/2021,School districts
Vancouver school district,"Dash, Sarah",Elementary  Principal,126678,0,2020/2021,School districts
Vancouver school district,"Evans, Tyler",Secondary  VicePrincipal,127342,0,2020/2021,School districts
Vancouver school district,"Hasan, Ajaz",Senior ManagerProject Office,127503,1784,2020/2021,School districts
Vancouver school district,"Thompson, Lindsay",Elementary  Principal,127561,459,2020/2021,School districts
Vancouver school district,"NoelBentley, Karen",Elementary  Principal,127783,2764,2020/2021,School districts
Vancouver school district,"Wrinch, Trevor",Elementary Principal,127827,785,2020/2021,School districts
Vancouver school district,"Ling, Lena",Elementary VicePrincipal,127916,0,2020/2021,School districts
Vancouver school district,"Froese, Carole",Elementary  Principal,128283,485,2020/2021,School districts
Vancouver school district,"Weatherall, Julie",Elementary  Principal,128974,0,2020/2021,School districts
Vancouver school district,"Yee, Helen",MgrAcctg  &Fin Rpt &Compliance,129261,2184,2020/2021,School districts
Vancouver school district,"Harris, Tassie",Elementary Principal,129419,0,2020/2021,School districts
Vancouver school district,"MacKenzie, Rose",Elementary  Principal,129610,2978,2020/2021,School districts
Vancouver school district,"Belanger, Daniel",Elementary Principal,129610,0,2020/2021,School districts
Vancouver school district,"Chiu, Chi Kin",Elementary  Principal,129610,0,2020/2021,School districts
Vancouver school district,"Gibbs, Erin",Elementary  Principal,129610,0,2020/2021,School districts
Vancouver school district,"Mcdonnell, Maureen",Elementary  Principal,129610,0,2020/2021,School districts
Vancouver school district,"Trovao, Margaret",Elementary  Principal,129610,0,2020/2021,School districts
Vancouver school district,"Munk, James",Elementary  Principal,129737,0,2020/2021,School districts
Vancouver school district,"Marlyn, Sean",Elementary Principal,129745,0,2020/2021,School districts
Vancouver school district,"Paget, Nancy",Elementary  Principal,129772,0,2020/2021,School districts
Vancouver school district,"Samiei, Armin",Elementary  Principal,129791,0,2020/2021,School districts
Vancouver school district,"Levine, S. Joel",Elementary Principal,129818,735,2020/2021,School districts
Vancouver school district,"Maccormack, John",Elementary  Principal,129818,0,2020/2021,School districts
Vancouver school district,"Sallee, Bruce",Elementary  Principal,129837,785,2020/2021,School districts
Vancouver school district,"Biorn, Birgitte",Elementary Principal,129837,0,2020/2021,School districts
Vancouver school district,"Donovan, Maria",Elementary  Principal,129837,0,2020/2021,School districts
Vancouver school district,"Murphy, David",Elementary  Principal,129837,0,2020/2021,School districts
Vancouver school district,"Peeters, Vital",Elementary  Principal,129879,44,2020/2021,School districts
Vancouver school district,"Gill, Jaspreet",Distance Education   Sec,130367,0,2020/2021,School districts
Vancouver school district,"Thomas, Rosemary",Elementary  Principal,130431,353,2020/2021,School districts
Vancouver school district,"Prodan, Lori",Elementary Principal,130477,0,2020/2021,School districts
Vancouver school district,"With, Cathleen",AE Instructor Structured  Cours,130488,0,2020/2021,School districts
Vancouver school district,"Roch, Douglas",Elementary  Principal,130519,0,2020/2021,School districts
Vancouver school district,"Carswell, Ankie",Elementary  Principal,130577,578,2020/2021,School districts
Vancouver school district,"Fanthorpe, Ernest",Senior ManagerProject Office,130944,1089,2020/2021,School districts
Vancouver school district,"Tandoc, Rowena",ManagerPayroll  and Benefits,131188,387,2020/2021,School districts
Vancouver school district,"Wilton, Adam",Senior ManagerPRCVI,131411,312,2020/2021,School districts
Vancouver school district,"Thomsen, Lori",Elementary Principal,131803,0,2020/2021,School districts
Vancouver school district,"de Hoop, James",Senior ManagerPlanning,132296,395,2020/2021,School districts
Vancouver school district,"Martinson, Diane",Elementary  Principal,132639,0,2020/2021,School districts
Vancouver school district,"Mason, Dana",Payroll Specialist,132750,135,2020/2021,School districts
Vancouver school district,"Ail, Henry",Elementary Principal,132916,0,2020/2021,School districts
Vancouver school district,"Thomas, Catherine",Elementary Principal,132942,0,2020/2021,School districts
Vancouver school district,"Sleep, Carrie",Elementary  Principal,133128,1020,2020/2021,School districts
Vancouver school district,"Wong, Christopher",District PrincipalEd Planning,133174,1046,2020/2021,School districts
Vancouver school district,"Cortens, John",Elementary  Principal,133174,0,2020/2021,School districts
Vancouver school district,"Desjarlais, Juanita",Dist PrincipalIndigenous Ed,133174,0,2020/2021,School districts
Vancouver school district,"Gascoigne, Heather",Elementary  Principal,133174,0,2020/2021,School districts
Vancouver school district,"Golby, Risha",Elementary  Principal,133174,0,2020/2021,School districts
Vancouver school district,"Sandhu, Harjinder",Elementary  Principal,133174,0,2020/2021,School districts
Vancouver school district,"Leung, Stephen",Elementary Principal,133175,0,2020/2021,School districts
Vancouver school district,"Fazio, Rosa",Elementary Principal,133257,2500,2020/2021,School districts
Vancouver school district,"Miladinovic, Natasha",Elementary  Principal,133312,0,2020/2021,School districts
Vancouver school district,"Matthews, Chery \I",Elementary  Principal,133313,0,2020/2021,School districts
Vancouver school district,"Peters, Henry",Elementary  Principal,133313,0,2020/2021,School districts
Vancouver school district,"Bouchard, Lynne",Elementary  Principal,133361,430,2020/2021,School districts
Vancouver school district,"Evans, Peter",Elementary  Principal,133361,0,2020/2021,School districts
Vancouver school district,"Knibbs, Daniel",Elementary Principal,133361,0,2020/2021,School districts
Vancouver school district,"Krug, Timothy",Elementary Principal,133361,0,2020/2021,School districts
Vancouver school district,"Watkins, Dorothy",Elementary  Principal,133361,0,2020/2021,School districts
Vancouver school district,"Burton, Shannon",Elementary  Principal,133379,289,2020/2021,School districts
Vancouver school district,"Hughes, Angela",Elementary  Principal,133388,0,2020/2021,School districts
Vancouver school district,"Lavoie, Jacqueline",Elementary  Principal,133388,0,2020/2021,School districts
Vancouver school district,"Rossi, Michael",District PrincipalEd  Planning,133399,0,2020/2021,School districts
Vancouver school district,"Kong, Gowa",Elementary Principal,133408,0,2020/2021,School districts
Vancouver school district,"Mirani, Akhtar",Secondary  Principal,133408,0,2020/2021,School districts
Vancouver school district,"Morden, Lani",Elementary  Principal,133408,0,2020/2021,School districts
Vancouver school district,"Nucich, Lisa",Elementary  Principal,133408,0,2020/2021,School districts
Vancouver school district,"Sadler, Dawn",Elementary  Principal,133408,0,2020/2021,School districts
Vancouver school district,"Weresch, Jonathan",Elementary Principal,133408,0,2020/2021,School districts
Vancouver school district,"Eng, Jason",Elementary  Principal,133429,0,2020/2021,School districts
Vancouver school district,"Davies, Megan",Elementary  Principal,133682,0,2020/2021,School districts
Vancouver school district,"Woo, Peter",Elementary Principal,133914,300,2020/2021,School districts
Vancouver school district,"Akrap, Nicky",Secondary  Principal,134019,0,2020/2021,School districts
Vancouver school district,"Paxton, Margaret",Elementary  Principal,134101,2764,2020/2021,School districts
Vancouver school district,"Car, Susie",Elementary  Principal,134101,0,2020/2021,School districts
Vancouver school district,"Hsu, ChiaWei",MgrBudget &Forecast &Planning,134657,1112,2020/2021,School districts
Vancouver school district,"Sterling, Hope",Elementary  Principal,134779,0,2020/2021,School districts
Vancouver school district,"Macdonald, Ronald",Director of Facilities,135594,503,2020/2021,School districts
Vancouver school district,"Lopez, Ricardo",Secondary Principal,136552,0,2020/2021,School districts
Vancouver school district,"Wilmann, Damian",Secondary  Principal,136573,0,2020/2021,School districts
Vancouver school district,"Matear, Douglas",Dist PrincipalAlternate Prog,136911,0,2020/2021,School districts
Vancouver school district,"Kwon, Bernita",Secondary  Principal,136981,289,2020/2021,School districts
Vancouver school district,"Garnett, Bruce",District Principal,136981,0,2020/2021,School districts
Vancouver school district,"Bains, Ranjit",Secondary Principal,137010,0,2020/2021,School districts
Vancouver school district,"Schieman, Brent",Secondary  Principal,137480,0,2020/2021,School districts
Vancouver school district,"Haveman, Angela",Secondary  Principal,137539,0,2020/2021,School districts
Vancouver school district,"Morgan, Parin",Elementary  Principal,139495,0,2020/2021,School districts
Vancouver school district,"Schofield, Andrew",Secondary  Principal,140066,0,2020/2021,School districts
Vancouver school district,"Rutley, James",Secondary  Principal,140262,1541,2020/2021,School districts
Vancouver school district,"HayesBrown, Elizabeth",Dist PrincipalLearn Support,140296,23,2020/2021,School districts
Vancouver school district,"Macinnes, J. Alexander",Secondary  Principal,140307,234,2020/2021,School districts
Vancouver school district,"Jensen, Marea",Secondary  Principal,140307,0,2020/2021,School districts
Vancouver school district,"Parker, Christopher",Secondary Principal,140312,0,2020/2021,School districts
Vancouver school district,"Taylor, P.Geoffrey",Secondary Principal,140453,0,2020/2021,School districts
Vancouver school district,"Mcgeer, Timothy",Secondary  Principal,140482,234,2020/2021,School districts
Vancouver school district,"VeyChilton, C. Annette",Secondary  Principal,140504,868,2020/2021,School districts
Vancouver school district,"Moro, Roberto",Secondary  Principal,140504,234,2020/2021,School districts
Vancouver school district,"Mitzel, Darren",District PrincipalSET BC,140591,634,2020/2021,School districts
Vancouver school district,"Lauzon, Jason",Secondary  Principal,141052,0,2020/2021,School districts
Vancouver school district,"Gill, Kalwant",Secondary  Principal,141244,102,2020/2021,School districts
Vancouver school district,"Cook, Jennifer",ManagerFood Services,141908,0,2020/2021,School districts
Vancouver school district,"Allen, Chris",Director of Enterprise Risk Mg,142065,2672,2020/2021,School districts
Vancouver school district,"Tomassetti, Vincenzo",Senior ManagerATBC,142781,1854,2020/2021,School districts
Vancouver school district,"Myers, Janis",District Principal,144917,840,2020/2021,School districts
Vancouver school district,"Ogden, Alison",Director of InstructionSS,145289,2666,2020/2021,School districts
Vancouver school district,"Poetschke, Rosemarie",Director of lnstructionLS,147831,2758,2020/2021,School districts
