Agency,Name,Position,Remuneration,Expenses,Year,Sector
City of Port Coquitlam,"Allan, Sean",Firefighter,116721,,2020,Government
City of Port Coquitlam,"Allegretto, Rodney",Firefighter,132879,,2020,Government
City of Port Coquitlam,"Anderson, Bret",Captain,128807,150,2020,Government
City of Port Coquitlam,"Attwal, Sarbjit",Engineering Projects Manager,106843,900,2020,Government
City of Port Coquitlam,"Battle, Sandra",Recreation Program Coordinator,78744,1621,2020,Government
City of Port Coquitlam,"Selina, Kegan",Project Implementation Specialist,86485,800,2020,Government
City of Port Coquitlam,"Bell, Robert","Mgr, Section",123496,1287,2020,Government
City of Port Coquitlam,"Benson, Eric",Firefighter,101612,372,2020,Government
City of Port Coquitlam,"Bhandal, Raj Varinder",Executive Assistant,84019,800,2020,Government
City of Port Coquitlam,"Biggar, Robyn",Records & FOIPPA Administrator,92985,1062,2020,Government
City of Port Coquitlam,"Boivin, Nicole",HR Assistant,76010,1535,2020,Government
City of Port Coquitlam,"Bourne, Ryan",Firefighter,108123,,2020,Government
City of Port Coquitlam,"Bowie, Loretta Lori","Dir, Recreation",165938,1181,2020,Government
City of Port Coquitlam,"Breedveld, Greg",Fi refigh te r,94330,207,2020,Government
City of Port Coquitlam,"Brodie, William",Firefighter,102877,210,2020,Government
City of Port Coquitlam,"Brown, Liam",Trades I,72026,4877,2020,Government
City of Port Coquitlam,"Bruchet, Bradley",Firefighter,108514,150,2020,Government
City of Port Coquitlam,"Bujoreanu, Elaine",HR Business Analyst,93268,560,2020,Government
City of Port Coquitlam,"Burns, David",Plumbing Inspector II,92953,1548,2020,Government
City of Port Coquitlam,"Burton, Melony","Mgr, Infrastructure Planning",149020,1005,2020,Government
City of Port Coquitlam,"campbell, Sean",Firefighter,92911,125,2020,Government
City of Port Coquitlam,"Can nova, Jack",Truck Driver Ill,90022,486,2020,Government
City of Port Coquitlam,"Cerquelra, Antonio",Engineering TechnologistOperations,128079,2710,2020,Government
City of Port Coquitlam,"Chee, Stephen",Building Official Ill,100396,1548,2020,Government
City of Port Coquitlam,"Claridge, Matthew",Firefighter,102474,1600,2020,Government
City of Port Coquitlam,"Clarkson, Blake",Fire Prevention Officer,128396,1525,2020,Government
City of Port Coquitlam,"Coburn, Natalie",Planning Analyst,78437,125,2020,Government
City of Port Coquitlam,"Code, Daniel",Equipment Operator IV( a),80770,239,2020,Government
City of Port Coquitlam,"Comfort, Yvonne","Mgr, Recreation Area",116360,1011,2020,Government
City of Port Coquitlam,"Conkin, Stephen",Firefighter,121700,,2020,Government
City of Port Coquitlam,"Coulson, Stuart",Firefighter,80747,160,2020,Government
City of Port Coquitlam,"Couper, Ryan",Firefighter,95552,456,2020,Government
City of Port Coquitlam,"Crump, Shaun",Firefighter,120000,407,2020,Government
City of Port Coquitlam,"Crump, Steven",Firefighter,124066,,2020,Government
City of Port Coquitlam,"Cruz, Herbert Ray",Project Implementation Specialist,93984,1261,2020,Government
City of Port Coquitlam,"Curley, Patrick",Captain,128079,76,2020,Government
City of Port Coquitlam,"Cutayne, Matthew",Firefighter,108935,,2020,Government
City of Port Coquitlam,"Danes, Janis",Recreation Program Coordinator,76951,400,2020,Government
City of Port Coquitlam,"Daviduk, Jason","Mgr, Capital Projects",136509,899,2020,Government
City of Port Coquitlam,"Davison, Tyrel",Firefighter,100278,1957,2020,Government
City of Port Coquitlam,"Deakin, Carolyn",Assistant Corporate Officer,94315,,2020,Government
City of Port Coquitlam,"DeCicco, Robert",Captain,134484,169,2020,Government
City of Port Coquitlam,"Delmonico, Matthew",Firefighter,102174,677,2020,Government
City of Port Coquitlam,"Deppiesse, Dwayne",Foreman II,79117,193,2020,Government
City of Port Coquitlam,"DiGinosa, Michael",Firefighter,87818,50,2020,Government
City of Port Coquitlam,"Dimsdale, Rod",Captain,127385,198,2020,Government
City of Port Coquitlam,"Dingwall, Dale",Technical Maintenance Worker I,79186,100,2020,Government
City of Port Coquitlam,"Dixon, Kristen",Chief Administrative Officer,244442,1987,2020,Government
City of Port Coquitlam,"Dougan, Brandon",Firefighter,107940,,2020,Government
City of Port Coquitlam,"Douma, Howard",Solid Waste Operator,75651,240,2020,Government
City of Port Coquitlam,"Dove, Stephen",Firefighter,106228,,2020,Government
City of Port Coquitlam,"Duke, Frederic",Urban Forestry Tree Technician,83340,1410,2020,Government
City of Port Coquitlam,"Dykstra, Michael",Foreman Ill,102440,710,2020,Government
City of Port Coquitlam,"Earle, Sean",Firefighter,105424,,2020,Government
City of Port Coquitlam,"Evans, Chad",Public Education Officer,127811,774,2020,Government
City of Port Coquitlam,"Ewing, Craig",Firefighter,101950,495,2020,Government
City of Port Coquitlam,"Fahlman, Andrew",Firefighter,111442,214,2020,Government
City of Port Coquitlam,"Finn, Stephanie",Bylaw Enforcement Officer,75820,315,2020,Government
City of Port Coquitlam,"Foxon, Jason",Trades Ill,81543,600,2020,Government
City of Port Coquitlam,"Gable, Davin",Property Use Coordinator,77666,2584,2020,Government
City of Port Coquitlam,"Gallagher, Conrad",Firefighter,104659,450,2020,Government
City of Port Coquitlam,"Garrett, Axel",Trades Ill,81543,600,2020,Government
City of Port Coquitlam,"Gaudette, Kerrie",Bylaw Enforcement Officer,78089,1804,2020,Government
City of Port Coquitlam,"Gladue, Elaine",Information Coordinator,84019,698,2020,Government
City of Port Coquitlam,"Grant, lisa","Dir, Development Services",162235,,2020,Government
City of Port Coquitlam,"Grasby, Mark",Information Systems Coordinator,86966,1320,2020,Government
City of Port Coquitlam,"Grommada, Karen",Chief Administrative Officer,192706,2457,2020,Government
City of Port Coquitlam,"Guest, Mitchell",Superintendent,108126,2698,2020,Government
City of Port Coquitlam,"Hagan, Shawn","Mgr, Building",146582,1671,2020,Government
City of Port Coquitlam,"Hall, Deanna",Recreation Program Coordinator,75717,610,2020,Government
City of Port Coquitlam,"Hamilton, Jaydon",Firefighter,102129,450,2020,Government
City of Port Coquitlam,"Hamilton, Joel",Firefighter,104851,878,2020,Government
City of Port Coquitlam,"Ha reus, James",Firefighter,105969,2155,2020,Government
City of Port Coquitlam,"Hochstetter, Kevin",Firefighter,104251,,2020,Government
City of Port Coquitlam,"Hoffmann, Lisa",Horticulture Supervisor,79626,293,2020,Government
City of Port Coquitlam,"Hoult, Kendall",Captain,129687,100,2020,Government
City of Port Coquitlam,"Hoy, Jamie",Firefighter,127023,72,2020,Government
City of Port Coquitlam,"Hughes, Brent",Firefighter,80514,65,2020,Government
City of Port Coquitlam,"Jaswal, Prabhjot Singh",Information Systems Coordinator,87063,932,2020,Government
City of Port Coquitlam,"Jensen, Ryan",Firefighter,100408,,2020,Government
City of Port Coquitlam,"Johannesen, Roderick",Captain,134460,706,2020,Government
City of Port Coquitlam,"Johnston, Elizabeth",Firefighter,100533,,2020,Government
City of Port Coquitlam,"Jones, Paula","Mgr, Bylaw Services",133127,2250,2020,Government
City of Port Coquitlam,"Jorgenson, Shane",Information Systems Coordinator,87046,850,2020,Government
City of Port Coquitlam,"Joseph, Gabryel","Mgr, Corporate Office & lands",138011,1839,2020,Government
City of Port Coquitlam,"Kan, Andrew",GIS Analyst,83354,1060,2020,Government
City of Port Coquitlam,"Kianipour, Ann",Engineering TechnologistProjects,81495,2152,2020,Government
City of Port Coquitlam,"Kidd, David","Mgr, Public Works",150065,361,2020,Government
City of Port Coquitlam,"Kim, Kyungmi",Building Official II,90831,1598,2020,Government
City of Port Coquitlam,"Kipps, Robert",Fire Chief,192472,1883,2020,Government
City of Port Coquitlam,"Kong, Mitchell",Firefighter,80331,,2020,Government
City of Port Coquitlam,"Kostritsyn, Yuriy",Facility Maintenance Coordinator,84676,873,2020,Government
City of Port Coquitlam,"Kulhanek, Colby",Firefighter,102538,,2020,Government
City of Port Coquitlam,"Labbe, Matthew",Foreman Ill,111449,347,2020,Government
City of Port Coquitlam,"lam, Erik",Transportation Technologist,91123,576,2020,Government
City of Port Coquitlam,"Lawson, George",Foreman II,95582,2004,2020,Government
City of Port Coquitlam,"Leonard, John",Bylaw Enforcement Officer,76223,365,2020,Government
City of Port Coquitlam,"Little, Jennifer","Mgr, Planning",143937,1245,2020,Government
City of Port Coquitlam,"Lorette, Larry",Building Official II,94224,1808,2020,Government
City of Port Coquitlam,"Loss, Thomas",Firefighter,104323,372,2020,Government
City of Port Coquitlam,"Lui, Sai King",Senior Accountant,79539,950,2020,Government
City of Port Coquitlam,"Macdonald, John",Dep. F/C Facilities & Training,159675,1858,2020,Government
City of Port Coquitlam,"Madigan, John Thomas","Mgr, Section",129062,1990,2020,Government
City of Port Coquitlam,"Malhi, Gurdeep",Firefighter,93691,456,2020,Government
City of Port Coquitlam,"Marshall, Jason",Fire Prevention Officer,99534,3589,2020,Government
City of Port Coquitlam,"Masi, Ryan",Firefighter,124420,28,2020,Government
City of Port Coquitlam,"Mayfield, Melvin",Civil Engineer,123834,1026,2020,Government
City of Port Coquitlam,"Mclean, Rana","Mgr, Facility Services",130215,5654,2020,Government
City of Port Coquitlam,"Mclean, Sean",Firefighter,102446,,2020,Government
City of Port Coquitlam,"Medic, Anthony",Building Official II,91443,1548,2020,Government
City of Port Coquitlam,"Minaker, Randy",Dep. F/C Protect.Sev.&Public Ed,167439,274,2020,Government
City of Port Coquitlam,"Mitzel, Glenn","Mgr, Recreation Area",121451,3933,2020,Government
City of Port Coquitlam,"Moini, Rod",Firefighter,95081,484,2020,Government
City of Port Coquitlam,"Muccillo, Andrew",Trades Ill,81306,1233,2020,Government
City of Port Coquitlam,"Muir, Graeme",Planner 1,94938,695,2020,Government
City of Port Coquitlam,"Muir, Gregory",Trades Ill,85078,100,2020,Government
City of Port Coquitlam,"Myles, Adam",Firefighter,111377,1342,2020,Government
City of Port Coquitlam,"Narayan, Ronald",Foreman Ill,97877,949,2020,Government
City of Port Coquitlam,"Nelson, Jeff",Firefighter,130233,75,2020,Government
City of Port Coquitlam,"Nerdahl, Leslie",Foreman Ill,102424,143,2020,Government
City of Port Coquitlam,"Nicholson, Christopher",Firefighter,109537,,2020,Government
City of Port Coquitlam,"Nimmo, Carrie","Mgr, Cultural Development & Community Se1",117395,1551,2020,Government
City of Port Coquitlam,"Nogueira, Catherine",Senior Accountant,83228,1313,2020,Government
City of Port Coquitlam,"North, Brian","Mgr, Revenue & Collections",125670,2387,2020,Government
City of Port Coquitlam,"O'Neal, Hayden",Irrigation Systems Worker,81379,298,2020,Government
City of Port Coquitlam,"Oishi, Steve",Firefighter,96012,456,2020,Government
City of Port Coquitlam,"Olson, Keith",Firefighter,125566,,2020,Government
City of Port Coquitlam,"Paine, Heather",Firefighter,98060,,2020,Government
City of Port Coquitlam,"Pa rdek, Chris",Horticulture Supervisor,85638,913,2020,Government
City of Port Coquitlam,"Park, Hanna",Senior HR Advisor,109625,18095,2020,Government
City of Port Coquitlam,"Paterson, Brent",captain,133100,,2020,Government
City of Port Coquitlam,"Paterson, Kirk",captain,128521,,2020,Government
City of Port Coquitlam,"Patrick, M ichaei","Assistant Chief, Training and Development",145908,3389,2020,Government
City of Port Coquitlam,"Patrick, Sherry",Recreation Program Coordinator,76219,438,2020,Government
City of Port Coquitlam,"Pigott, Andrew",Captain,129506,100,2020,Government
City of Port Coquitlam,"Pontes, Gary",Trades Ill,84046,583,2020,Government
City of Port Coquitlam,"Por, Michael",Superintendent,114755,1452,2020,Government
City of Port Coquitlam,"Powell, Shane (Kyle)",Trades Ill,87194,183,2020,Government
City of Port Coquitlam,"Prefontaine, Michelle",Business Analyst,85102,1545,2020,Government
City of Port Coquitlam,"Purewai, Pardeep","Mgr, Communications & Administrative Servi",134885,857,2020,Government
City of Port Coquitlam,"Pynenburg, Anne",Roads and Transportation Technician,79701,100,2020,Government
City of Port Coquitlam,"Quechuck, Sara",Gardener II,77230,788,2020,Government
City of Port Coquitlam,"Rathbone, Bryant",Water I Sewer Maintenance Person,78490,1436,2020,Government
City of Port Coquitlam,"Read, Steven",Foreman II,99092,1180,2020,Government
City of Port Coquitlam,"Richardson, Kyle",Firefighter,87971,,2020,Government
City of Port Coquitlam,"Riley, Darren",Captain,127674,198,2020,Government
City of Port Coquitlam,"Rimek, Cole",Horticulture Supervisor,86253,352,2020,Government
City of Port Coquitlam,"Roberts, Andrea",Plan Checking Clerk/Building inspector I,87053,1548,2020,Government
City of Port Coquitlam,"Ronan, Stephen",Trades Ill,88381,686,2020,Government
City of Port Coquitlam,"Rose, Douglas","Mgr, Section",123587,2068,2020,Government
City of Port Coquitlam,"Rudnisky, Michael",Firefighter,103618,,2020,Government
City of Port Coquitlam,"Sadgrove, Jeffrey",Firefighter,101643,,2020,Government
City of Port Coquitlam,"Savage, Roy",Foreman II,104956,1337,2020,Government
City of Port Coquitlam,"Sherrell, Bryan",Planner Ill,103914,856,2020,Government
City of Port Coquitlam,"Simpson, Derek",Firefighter,97405,906,2020,Government
City of Port Coquitlam,"Smejkal, Robert",Technical Maint Coordinator,94009,100,2020,Government
City of Port Coquitlam,"Smith, Forrest","Dir, Engineering & Operations",173496,952,2020,Government
City of Port Coquitlam,"Spindor, Donald",Plumbing Inspector II,91838,1548,2020,Government
City of Port Coquitlam,"Steer, Murray","Mgr, Section",87868,4330,2020,Government
City of Port Coquitlam,"Stevens, Marco",Superintendent,98286,263,2020,Government
City of Port Coquitlam,"Stonehouse, Matthew",Firefighter,132932,120,2020,Government
City of Port Coquitlam,"Striha, David",Sign Maker,81982,100,2020,Government
City of Port Coquitlam,"Striha, Donald",StorekeeperBuyer,75846,808,2020,Government
City of Port Coquitlam,"Succurro, Richard",Truck Driver Ill,75367,203,2020,Government
City of Port Coquitlam,"Sweet, Jeffrey",Dep. F/C Operations & Training,160594,1983,2020,Government
City of Port Coquitlam,"Taylor, Nathan",Recreation Program Coordinator,77130,878,2020,Government
City of Port Coquitlam,"Tiemstra, Caren",HR Advisor,92637,10,2020,Government
City of Port Coquitlam,"Traviss, Stephen","Dir, Human Resources",163280,800,2020,Government
City of Port Coquitlam,"Trousdell, Lorne",Firefighter,101587,1957,2020,Government
City of Port Coquitlam,"Truscott, Dale",Captain,146089,736,2020,Government
City of Port Coquitlam,"Walmsley, Scott",Urban Forestry Trails Technician,78784,408,2020,Government
City of Port Coquitlam,"Webster, Teresa",GIS Analyst,83389,1060,2020,Government
City of Port Coquitlam,"Williams, Richard",Operations Maintenance Worker,89639,2345,2020,Government
City of Port Coquitlam,"Wilson, Emily",Firefighter,89031,1598,2020,Government
City of Port Coquitlam,"Wind, lan","Mgr, Purchasing",123324,1515,2020,Government
City of Port Coquitlam,"Wishart, Robin","Dir, Corporate Support",150008,894,2020,Government
City of Port Coquitlam,"Wong, Joe",Development Engineer,107640,600,2020,Government
City of Port Coquitlam,"Yap, Adam",Firefighter,87691,1010,2020,Government
City of Port Coquitlam,"Zaba, Ahmad","Mgr, Financial Systems & Processes",133533,1963,2020,Government
City of Port Coquitlam,"Zubrecki, Shawn",Truck Driver Ill,78393,648,2020,Government
City of Port Moody,"Vagramov, Robert",Mayor,119248,3050,2020,Government
City of Port Moody,"Dilworth, Diana",Councillor,43821,1748,2020,Government
City of Port Moody,"Lahti, Meghan",Councillor,43821,1012,2020,Government
City of Port Moody,"Lubik, Amy",Councillor,43821,1049,2020,Government
City of Port Moody,"Madsen, Hunter",Councillor,43744,2084,2020,Government
City of Port Moody,"Milani, Steve",Councillor,43814,1284,2020,Government
City of Port Moody,"Royer, Zoe",Councillor,43821,3948,2020,Government
City of Port Moody,"Allan, David",Equipment Operator 3,83597,526,2020,Government
City of Port Moody,"Allan, Doug",Senior Planner  AUX,81901,,2020,Government
City of Port Moody,"Allen, John",Training Captain,151307,9,2020,Government
City of Port Moody,"Amos, William",Operations Maintenance Worker,79754,,2020,Government
City of Port Moody,"Armstrong, Joshua",Solid Waste Collection Operator,79492,,2020,Government
City of Port Moody,"Aucott, Timothy",Senior Project Engineer,125199,475,2020,Government
City of Port Moody,"Balbino, Roy",Lead Carpenter,85978,,2020,Government
City of Port Moody,"Balint, Tyler",Mechanic,85473,,2020,Government
City of Port Moody,"Bandara, Shashi",Project Engineer,108864,141,2020,Government
City of Port Moody,"Baxter, Michael",Electrician,94741,199,2020,Government
City of Port Moody,"Bekar, Cole",Training Officer,134095,1041,2020,Government
City of Port Moody,"Bilodeau, Deavon",Solid Waste & Recycling Supervisor,85591,150,2020,Government
City of Port Moody,"Bleasdale, Jim",Platoon Captain,160985,333,2020,Government
City of Port Moody,"Boechler, Chris",Mechanic,87210,,2020,Government
City of Port Moody,"Boechler, Michael",Firefighter,107104,,2020,Government
City of Port Moody,"Boel, Andre",City Planner,166152,618,2020,Government
City of Port Moody,"Boisvert, Conrad",Utility Maintenance Worker 2,85144,475,2020,Government
City of Port Moody,"Borthwick, Burke",Civil Construction Supervisor,89703,261,2020,Government
City of Port Moody,"Braich, Raman",Manager of Information Services,139228,2050,2020,Government
City of Port Moody,"Brown, Corene",Programs & Youth Services Coordinator,83987,108,2020,Government
City of Port Moody,"Burgess, Jordan",Superintendent of Solid Waste & Shared Services,104324,247,2020,Government
City of Port Moody,"Burns, Christine",Bylaw Enforcement Officer,88073,71,2020,Government
City of Port Moody,"Butt, Kevin",Firefighter,117308,,2020,Government
City of Port Moody,"Chambers, Trevor",Firefighter,112955,,2020,Government
City of Port Moody,"Chernoff, Blake","Labourer, General",75584,,2020,Government
City of Port Moody,"Chow, Phillip",Engineering Technologist,76461,149,2020,Government
City of Port Moody,"Chung, Vinh",Engineering Technologist,79843,1624,2020,Government
City of Port Moody,"Cochran, Jill",Executive Assistant  City Manager,78794,,2020,Government
City of Port Moody,"Coelho, Mario",I.S. Infrastructure Supervisor,87904,2923,2020,Government
City of Port Moody,"Corbin, Karen",Environmental Coordinator,82433,1267,2020,Government
City of Port Moody,"Cornish, Michael",Fire Captain,146316,,2020,Government
City of Port Moody,"Coulson, Ron",Fire Chief  TFT,172978,794,2020,Government
City of Port Moody,"Cusano, Nick",Utility Maintenance Supervisor,91071,958,2020,Government
City of Port Moody,"Daniels, Jessica",Policy Planner,89305,33,2020,Government
City of Port Moody,"De Paoli, Mary",Manager of Policy Planning,128217,1400,2020,Government
City of Port Moody,"deBoer, Rodney",Platoon Captain,138163,,2020,Government
City of Port Moody,"Dekoven, Michael",Deputy Director Library Services,126034,108,2020,Government
City of Port Moody,"Del Rosario, Jerome",Senior Building Official,90758,6796,2020,Government
City of Port Moody,"Dennis, Jeff",Fire Captain,143308,440,2020,Government
City of Port Moody,"Deppiesse, Deanne",Parks Supervisor,97295,1073,2020,Government
City of Port Moody,"Donahue, Mitchell",Firefighter,116073,,2020,Government
City of Port Moody,"Doud, Tyler",Firefighter,108116,143,2020,Government
City of Port Moody,"Dougan, Greg",Firefighter,110850,,2020,Government
City of Port Moody,"Douglas, Lesley","General Manager, Environment and Parks",176097,1103,2020,Government
City of Port Moody,"Dynie, Steven",Firefighter,110363,,2020,Government
City of Port Moody,"Eckert, Derek",Facilities Maintenance Technician,77427,,2020,Government
City of Port Moody,"Eliakis, Katerina",Revenue Services Supervisor,81386,633,2020,Government
City of Port Moody,"Ewonus, Steven",Solid Waste Collection Operator,78446,71,2020,Government
City of Port Moody,"Ferrato, Maria",Building Service Worker Supervisor,78149,63,2020,Government
City of Port Moody,"Findlay, Craig",Firefighter,112411,,2020,Government
City of Port Moody,"Finlay, Jeff",Firefighter,107280,,2020,Government
City of Port Moody,"Franco, Richard",Engineering Technologist,78429,,2020,Government
City of Port Moody,"Frei, Kurt",Environmental Technician,78384,2684,2020,Government
City of Port Moody,"Fusco, Paolo",Equipment Operator 4,76107,71,2020,Government
City of Port Moody,"Ganske, Tyson",Manager of Financial Planning,125685,1730,2020,Government
City of Port Moody,"Gervan, Christine",Payroll Administrator,85610,90,2020,Government
City of Port Moody,"Guerin, Catherine","Learning, Wellness & Recruitment Coordinator",93825,1032,2020,Government
City of Port Moody,"Hadden, Greg",Firefighter,118663,,2020,Government
City of Port Moody,"Hadley, Heather",Collections & Technical Services Coordinator,83987,238,2020,Government
City of Port Moody,"Harper, Jason","Deputy Fire Chief, Operations & Technical Services",151110,470,2020,Government
City of Port Moody,"Heaven, Kirk",Deputy Fire Chief Community Safety Training & Emergency Management,152033,1741,2020,Government
City of Port Moody,"Hooton, Michael",Firefighter,114099,,2020,Government
City of Port Moody,"Hrankowski, Kenneth",Bylaw Enforcement Officer  TFT,85035,,2020,Government
City of Port Moody,"Hughes, Keegan",Operations Maintenance Worker,75367,376,2020,Government
City of Port Moody,"Hyde, Tristen",Human Resources Coordinator,79211,,2020,Government
City of Port Moody,"Ieraci, Domenico",Construction Supervisor,103590,1232,2020,Government
City of Port Moody,"Ionescu, Catalin",Facilities Maintenance Supervisor,99160,63,2020,Government
City of Port Moody,"Ivall, Stephanie",Executive Assistant  Mayor & Council,85633,71,2020,Government
City of Port Moody,"Jain, Devin",Manager of Cultural Services,114797,1398,2020,Government
City of Port Moody,"Jamieson, Brodie",Firefighter,114758,,2020,Government
City of Port Moody,"Jaques, Scott",Communications Specialist  Digital Media,87146,,2020,Government
City of Port Moody,"Jenkins, Isaac",Firefighter,114135,,2020,Government
City of Port Moody,"Jones, Kevin",Senior Planner,100533,716,2020,Government
City of Port Moody,"Judd, Stephen",Manager of Infrastructure Engineering Services,140191,475,2020,Government
City of Port Moody,"Knittle, Shane",Firefighter,106649,,2020,Government
City of Port Moody,"Kolby, Patrik",Senior ByLaw Officer,83315,,2020,Government
City of Port Moody,"Kost, Derek",Trail Maintenance WorkerTFT,80832,1101,2020,Government
City of Port Moody,"Kumagai, Joji",Manager of Economic Development,108858,1118,2020,Government
City of Port Moody,"LaCroix, Jim",Manager of Recreation,131691,862,2020,Government
City of Port Moody,"Law, Kim",Manager of Project Delivery Services,140183,500,2020,Government
City of Port Moody,"Leblanc, Paul","Manager of Solid Waste, Fleet & Shared Services",130157,1261,2020,Government
City of Port Moody,"Lestage, Darren",Utility Maintenance Worker 2,87085,,2020,Government
City of Port Moody,"Little, Jeff",Manager of Operations,136445,1604,2020,Government
City of Port Moody,"Locke, Dorian",Firefighter,108161,121,2020,Government
City of Port Moody,"Lodge, Rosemary",Manager of Communications & Engagement,126417,909,2020,Government
City of Port Moody,"Lombardo, Jeffrey",Roads & Drainage Supervisor,93409,419,2020,Government
City of Port Moody,"MacLeod, Robyn",Manager of Building Bylaw & Licensing,125679,92,2020,Government
City of Port Moody,"Maginnis, David",Training Captain,139624,,2020,Government
City of Port Moody,"Mai, Guan Hua",Corporate Business Analyst,90430,1310,2020,Government
City of Port Moody,"Malchuk, Sandra",Manager of Compensation & Benefits,114856,90,2020,Government
City of Port Moody,"Martic, Marko",I.S. Applications Supervisor,89905,,2020,Government
City of Port Moody,"McCreedy, Virginia",Digital & Information Services Coordinator,83625,193,2020,Government
City of Port Moody,"McKinlay, Stephen",Firefighter,110079,71,2020,Government
City of Port Moody,"McLaren, Casey",Firefighter,91391,150,2020,Government
City of Port Moody,"McLeavy, Jennifer",I.S. Systems Analyst II  TACT,75225,158,2020,Government
City of Port Moody,"McMillan, Kelly",Fleet Supervisor,98747,57,2020,Government
City of Port Moody,"Miat, Lorena",Manager of Financial Reporting,88489,1545,2020,Government
City of Port Moody,"Moffatt, Bryan",Urban Forestry Technician,88884,1935,2020,Government
City of Port Moody,"Mohebi, Mohammad",Senior Facilities Maintenance Worker,77762,29,2020,Government
City of Port Moody,"Moi, Jeffrey","General Manager, Engineering & Operations",171766,542,2020,Government
City of Port Moody,"Muccillo, Ernesto",Mechanic,87610,19,2020,Government
City of Port Moody,"Nall, Robbie",Superintendent of Parks,88121,1025,2020,Government
City of Port Moody,"O'Brien, Steve",Firefighter,124735,,2020,Government
City of Port Moody,"O'Grady, Jordan",Utility Maintenance Worker 1,87090,99,2020,Government
City of Port Moody,"Parnell, Angela","General Manager, People, Communications & Engagement",188561,1550,2020,Government
City of Port Moody,"Patterson, William",Platoon Captain,156632,,2020,Government
City of Port Moody,"Pavan, Ryan",Utility Maintenance Worker 2,81544,618,2020,Government
City of Port Moody,"PaveyTomlinson, Julie",Director of Environment & Parks,143361,2506,2020,Government
City of Port Moody,"Pavicic, Luka",Firefighter,114636,143,2020,Government
City of Port Moody,"Penner, Darrin",Firefighter,106492,238,2020,Government
City of Port Moody,"Perrett, Wade",Firefighter,121527,63,2020,Government
City of Port Moody,"Peters, Ryan",Firefighter,104536,,2020,Government
City of Port Moody,"Peters, Trina",Senior Accountant,77374,879,2020,Government
City of Port Moody,"Piffer, David",Fire Captain,151059,783,2020,Government
City of Port Moody,"Quarto, Frank",Firefighter,113590,,2020,Government
City of Port Moody,"Rainey, Alex",Operations Maintenance Worker,75408,,2020,Government
City of Port Moody,"Rockwood, Paul","General Manager, Finance and Technology",188573,1572,2020,Government
City of Port Moody,"Rutherford, Virgelene","Manager of Labour Relations, Learning & Wellness",145137,1693,2020,Government
City of Port Moody,"Sampliner, Laura",Sustainability & Energy Coordinator,82622,5963,2020,Government
City of Port Moody,"Sanderson, Ryan",Utility Maintenance Worker 1,79493,1349,2020,Government
City of Port Moody,"Saunders, Marc",Director Library Services,150186,132,2020,Government
City of Port Moody,"Savoie, Tim",City Manager,228052,3421,2020,Government
City of Port Moody,"Scallion, Jeffrey",Lieutenant Community Outreach & Life Safety,121025,1374,2020,Government
City of Port Moody,"Scott, Cayde",Equipment Operator 4,81466,,2020,Government
City of Port Moody,"Shefley, Michael",Platoon Captain,158498,,2020,Government
City of Port Moody,"Shermer, Dorothy",Corporate Officer,125580,1979,2020,Government
City of Port Moody,"Shoucair, Robert",Fire Captain,130192,705,2020,Government
City of Port Moody,"Siemens, Chad",Project Manager,114305,297,2020,Government
City of Port Moody,"Sinclair, Cameron",Firefighter,108319,150,2020,Government
City of Port Moody,"Skopliak, Tyler",Parks Maintenance Assistant,77181,571,2020,Government
City of Port Moody,"Smedley, Ian",Corporate Planning Advisor  TFT,86458,1695,2020,Government
City of Port Moody,"Smith, Matt J",Production Coordinator,77355,464,2020,Government
City of Port Moody,"Stevens, Dave","Manager, Facilities",83282,330,2020,Government
City of Port Moody,"Stevens, Jenna",Facilities Support Services Supervisor,82567,725,2020,Government
City of Port Moody,"Stewart, Douglas",Fire Captain,188375,239,2020,Government
City of Port Moody,"Suzukovich, Rob",Platoon Captain,140020,293,2020,Government
City of Port Moody,"Takahashi, Tracey",Deputy Corporate Officer,105999,494,2020,Government
City of Port Moody,"Taylor, Andrew",Firefighter,110369,,2020,Government
City of Port Moody,"Tellis, Justin",Firefighter,79260,,2020,Government
City of Port Moody,"Tindle, Elaine",Manager of Recruitment & Career Services,91163,655,2020,Government
City of Port Moody,"Van, Robert",Fire Prevention Officer,130412,75,2020,Government
City of Port Moody,"Vander Wal, Natasha",Communications Specialist  Editorial,83167,,2020,Government
City of Port Moody,"Velthuijzen, Jennifer",Manager of Corporate Purchasing and Risk Management,115731,674,2020,Government
City of Port Moody,"Wallbank, Mark",Firefighter,93091,150,2020,Government
City of Port Moody,"Watt, Christopher",Firefighter,104619,143,2020,Government
City of Port Moody,"Webster, Jason",Firefighter,104877,150,2020,Government
City of Port Moody,"Wiles, Dave",Lead Mechanic,91798,297,2020,Government
City of Port Moody,"Williams, Joffre",Firefighter,117049,924,2020,Government
City of Port Moody,"Wong, Ivy",I.S. Systems Analyst II,82590,2468,2020,Government
City of Port Moody,"Woo, Wesley",Development Planner,87989,883,2020,Government
City of Port Moody,"Zanon, Kate","General Manager, Community Development",174172,647,2020,Government
City of Richmond,"Brodie, Malcolm",Mayor,203254,746,2020,Government
City of Richmond,"Au, Chak",Councillor,83662,446,2020,Government
City of Richmond,"Day, Carol",Councillor,96511,,2020,Government
City of Richmond,"Greene, Kelly",Councillor,106793,820,2020,Government
City of Richmond,"Loo, Alexa",Councillor,96889,399,2020,Government
